age,balance,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,job_nan,marital_married,marital_single,marital_nan,education_secondary,education_tertiary,education_unknown,education_nan,default_yes,default_nan,housing_yes,housing_nan,loan_yes,loan_nan,contact_telephone,contact_unknown,contact_nan,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,month_nan,poutcome_other,poutcome_success,poutcome_unknown,poutcome_nan,deposit
-0.6060258645211021,0.40569145219956326,6,0.07410884678956652,0.17745303783419025,-0.4872707147506768,-0.36462781881037776,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,no
-0.18661650002844787,0.3549802050967105,21,-0.4772145686890556,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
0.23279286446420627,0.08172087357433216,9,-0.8485723096850187,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,no
3.336422161709847,0.3036229548460508,27,-0.5229201368116357,-0.18586996651552895,2.1218786800497496,0.06467253507230482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,yes
1.910430322434823,1.5433029954877626,28,0.371195039586337,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,yes
-0.35438024582550953,0.22254955979626714,8,2.0280218840298643,-0.18586996651552895,-0.4872707147506768,-0.36462781881037776,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,yes
-0.5221439916225712,0.09237992551314833,17,0.29121029537182186,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,yes
-1.109317101912287,0.11886605457323703,30,0.5711569001226248,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
0.14891099156567544,0.03165562961928648,28,-0.6743198312176821,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,yes
-0.2704983729269787,0.5497501541605334,30,-0.391516628459218,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,yes
-1.0254352290137563,0.5087289542747864,6,-0.3600940503749442,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,yes
-0.43826211872404036,1.3330289708765708,30,1.2595970199689872,0.17745303783419025,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,yes
1.826548449536292,0.5914173571940876,12,-0.8571421037080025,0.17745303783419025,-0.4872707147506768,-0.36462781881037776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,no
1.4071390850436378,0.009045519446040037,18,-0.8200063296084061,3.084037072631944,-0.4872707147506768,-0.36462781881037776,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no
0.5683203560583296,0.71641896629475,18,-0.7800139575011485,3.447360076981663,-0.4872707147506768,-0.36462781881037776,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no
-0.8576714832166945,0.04812870988836602,28,-0.6114746750491346,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,no
1.4071390850436378,0.3242950555758761,11,-0.4715013726737331,-0.5491929708652482,3.8025051585510923,0.06467253507230482,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
0.48443848315979876,0.10497698689538563,28,0.6939906144520588,0.17745303783419025,0.39482605573345314,3.499075366133765,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,yes
1.4910209579421687,0.6472966294793966,19,-0.425795804551153,0.5407760421839095,0.39482605573345314,0.49397288895498737,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,yes
0.40055661026126793,0.188957396110301,4,-0.4972107547426844,-0.18586996651552895,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,no
-0.2704983729269787,0.5193880062136025,16,0.9139486610419754,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no
-1.3609627206078796,0.3985854175736858,10,2.7707373660217907,1.6307450552330671,-0.4872707147506768,-0.36462781881037776,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,yes
0.903847847652453,-0.15407027537523785,8,0.4654627738391584,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,yes
-0.9415533561152254,-0.0029055387883902234,19,0.8996656710036691,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,yes
-1.7803720851005338,0.03908466581906745,4,-0.8457157116773575,0.17745303783419025,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,no
-1.2770808477093487,0.20349246693595943,6,0.965367425179878,0.9040990465336287,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,yes
1.6587847037392305,0.17280731741512498,29,-0.8799948877692925,0.17745303783419025,1.3790603470104823,3.499075366133765,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,yes
0.40055661026126793,0.4958088913186455,29,0.6797076244137524,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,no
-0.7737896103181637,0.12306507503398278,6,0.19694256111900046,-0.5491929708652482,2.1218786800497496,0.06467253507230482,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yes
-0.7737896103181637,0.5219720188048307,22,1.213891451846407,-0.5491929708652482,0.5341044931783158,0.06467253507230482,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,yes
0.9877297205509837,-0.0029055387883902234,11,0.6768510264060912,-0.18586996651552895,-0.4872707147506768,-0.36462781881037776,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
-0.6899077374196328,-0.026807655257250745,25,-0.49435415673502314,0.5407760421839095,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,no
-0.9415533561152254,2.1350418788790124,21,-0.37723363842091173,1.9940680595827864,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no
-0.8576714832166945,1.59627525360794,28,-0.6314708611027634,0.17745303783419025,-0.4872707147506768,-0.36462781881037776,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,no
-1.2770808477093487,0.023580590271698464,9,0.808254534758509,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,yes
1.2393753392465763,1.0588006346324819,27,0.359768647555692,-0.5491929708652482,-0.4872707147506768,-0.36462781881037776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
